Game Title,Rank,Date,Avg. Players,Peak Players
Wallpaper Engine,8,November 2023,70041.48,132609
Wallpaper Engine,8,October 2023,71815.37,128667
Wallpaper Engine,8,September 2023,69906.72,133544
Wallpaper Engine,8,August 2023,76384.55,150271
Wallpaper Engine,8,July 2023,74734.31,121466
Wallpaper Engine,8,June 2023,69021.35,113887
Wallpaper Engine,8,May 2023,62016.67,113613
Wallpaper Engine,8,April 2023,64902.44,119791
Wallpaper Engine,8,March 2023,65657.41,121485
Wallpaper Engine,8,February 2023,73732.62,125911
Wallpaper Engine,8,January 2023,79708.88,134459
Wallpaper Engine,8,December 2022,82411.05,144578
Wallpaper Engine,8,November 2022,71529.01,130959
Wallpaper Engine,8,October 2022,67376.79,116398
Wallpaper Engine,8,September 2022,61259.87,105565
Wallpaper Engine,8,August 2022,59444.03,95507
Wallpaper Engine,8,July 2022,61923.91,92811
Wallpaper Engine,8,June 2022,63214.49,105360
Wallpaper Engine,8,May 2022,55837.92,85111
Wallpaper Engine,8,April 2022,57296.39,92550
Wallpaper Engine,8,March 2022,55535.13,90559
Wallpaper Engine,8,February 2022,56351.82,88349
Wallpaper Engine,8,January 2022,55413.51,82336
Wallpaper Engine,8,December 2021,52360.73,91899
Wallpaper Engine,8,November 2021,46724.25,105188
Wallpaper Engine,8,October 2021,43854.82,69512
Wallpaper Engine,8,September 2021,42727.96,67845
Wallpaper Engine,8,August 2021,43325.27,60440
Wallpaper Engine,8,July 2021,40884.53,59235
Wallpaper Engine,8,June 2021,39953.90,62532
Wallpaper Engine,8,May 2021,36392.44,52689
Wallpaper Engine,8,April 2021,36127.13,54493
Wallpaper Engine,8,March 2021,38513.38,58083
Wallpaper Engine,8,February 2021,41441.43,60437
Wallpaper Engine,8,January 2021,44647.85,65041
Wallpaper Engine,8,December 2020,40570.33,61970
Wallpaper Engine,8,November 2020,36057.62,66361
Wallpaper Engine,8,October 2020,32493.44,50092
Wallpaper Engine,8,September 2020,33944.49,54924
Wallpaper Engine,8,August 2020,35429.43,55155
Wallpaper Engine,8,July 2020,33497.40,50684
Wallpaper Engine,8,June 2020,30173.18,43641
Wallpaper Engine,8,May 2020,29694.40,47845
Wallpaper Engine,8,April 2020,27277.34,43257
Wallpaper Engine,8,March 2020,24957.25,37293
Wallpaper Engine,8,February 2020,20443.22,30645
Wallpaper Engine,8,January 2020,17000.55,25694
Wallpaper Engine,8,December 2019,15294.79,24959
Wallpaper Engine,8,November 2019,13632.50,21292
Wallpaper Engine,8,October 2019,12839.75,22241
Wallpaper Engine,8,September 2019,12781.13,20262
Wallpaper Engine,8,August 2019,12282.33,17325
Wallpaper Engine,8,July 2019,11481.45,15683
Wallpaper Engine,8,June 2019,10874.37,17022
Wallpaper Engine,8,May 2019,10531.86,15353
Wallpaper Engine,8,April 2019,10227.09,15770
Wallpaper Engine,8,March 2019,9443.47,14369
Wallpaper Engine,8,February 2019,9513.52,13241
Wallpaper Engine,8,January 2019,10030.61,13634
Wallpaper Engine,8,December 2018,9356.55,13288
Wallpaper Engine,8,November 2018,8948.53,13155
Wallpaper Engine,8,October 2018,7718.85,11420
Wallpaper Engine,8,September 2018,7762.73,11882
Wallpaper Engine,8,August 2018,7806.81,11536
Wallpaper Engine,8,July 2018,8035.07,11980
Wallpaper Engine,8,June 2018,7697.82,12434
Wallpaper Engine,8,May 2018,7620.81,12961
Wallpaper Engine,8,April 2018,7721.59,12474
Wallpaper Engine,8,March 2018,7353.50,13702
Wallpaper Engine,8,February 2018,6783.73,9481
Wallpaper Engine,8,January 2018,7176.52,11641
Wallpaper Engine,8,December 2017,6851.55,11397
Wallpaper Engine,8,November 2017,6103.28,10661
Wallpaper Engine,8,October 2017,5920.53,9332
Wallpaper Engine,8,September 2017,5981.11,10332
Wallpaper Engine,8,August 2017,5496.23,8443
Wallpaper Engine,8,July 2017,6065.92,10634
Wallpaper Engine,8,June 2017,6839.14,12452
Wallpaper Engine,8,May 2017,6711.20,11672
Wallpaper Engine,8,April 2017,6943.57,11941
Wallpaper Engine,8,March 2017,8934.56,16935
Wallpaper Engine,8,February 2017,8184.55,20378
Wallpaper Engine,8,January 2017,7395.17,15919
Wallpaper Engine,8,December 2016,1518.74,15732
Wallpaper Engine,8,November 2016,44.33,92
Wallpaper Engine,8,October 2016,44.24,194
Wallpaper Engine,8,September 2016,0.13,2
Rust,9,Last 30 Days,80641.76,154488
Rust,9,April 2024,80885.38,154488
Rust,9,March 2024,82242.76,145916
Rust,9,February 2024,82116.29,153738
Rust,9,January 2024,90065.28,190886
Rust,9,December 2023,84016.68,143038
Rust,9,November 2023,69012.70,137752
Rust,9,October 2023,69355.77,130885
Rust,9,September 2023,69292.44,127530
Rust,9,August 2023,83463.73,172249
Rust,9,July 2023,95645.50,182335
Rust,9,June 2023,91924.65,161921
Rust,9,May 2023,87749.11,155431
Rust,9,April 2023,82537.08,156367
Rust,9,March 2023,84395.94,150953
Rust,9,February 2023,90005.28,167827
Rust,9,January 2023,95273.42,176710
Rust,9,December 2022,85816.44,138675
Rust,9,November 2022,72836.84,133364
Rust,9,October 2022,71982.45,118874
Rust,9,September 2022,76172.14,127912
Rust,9,August 2022,83063.98,134919
Rust,9,July 2022,78841.19,137057
Rust,9,June 2022,81986.84,165120
Rust,9,May 2022,72930.39,133789
Rust,9,April 2022,80715.83,141983
Rust,9,March 2022,77347.66,134559
Rust,9,February 2022,86566.57,164990
Rust,9,January 2022,90931.46,154747
Rust,9,December 2021,75604.11,125911
Rust,9,November 2021,69650.06,120659
Rust,9,October 2021,65556.99,106571
Rust,9,September 2021,69502.99,122359
Rust,9,August 2021,83332.20,155634
Rust,9,July 2021,92823.79,147757
Rust,9,June 2021,79341.51,133566
Rust,9,May 2021,76870.61,144083
Rust,9,April 2021,77590.25,147933
Rust,9,March 2021,86369.82,167088
Rust,9,February 2021,117742.27,224276
Rust,9,January 2021,142117.25,244394
Rust,9,December 2020,61171.65,97445
Rust,9,November 2020,55408.03,101365
Rust,9,October 2020,48550.80,80422
Rust,9,September 2020,46430.53,76611
Rust,9,August 2020,53287.65,89147
Rust,9,July 2020,58238.72,97741
Rust,9,June 2020,50417.72,93513
Rust,9,May 2020,57344.65,102051
Rust,9,April 2020,67504.05,125415
Rust,9,March 2020,58442.03,102296
Rust,9,February 2020,50075.20,92016
Rust,9,January 2020,51620.39,97340
Rust,9,December 2019,49094.84,81928
Rust,9,November 2019,43507.96,74292
Rust,9,October 2019,46704.38,82827
Rust,9,September 2019,49636.12,80293
Rust,9,August 2019,58531.24,88929
Rust,9,July 2019,62259.96,93595
Rust,9,June 2019,45132.57,81658
Rust,9,May 2019,35780.66,67338
Rust,9,April 2019,38200.78,72544
Rust,9,March 2019,40725.29,77896
Rust,9,February 2019,42431.42,77622
Rust,9,January 2019,46201.30,85208
Rust,9,December 2018,42622.28,70775
Rust,9,November 2018,37706.36,70969
Rust,9,October 2018,31820.22,58564
Rust,9,September 2018,27319.20,48430
Rust,9,August 2018,31488.28,53885
Rust,9,July 2018,36659.19,65952
Rust,9,June 2018,30308.90,54779
Rust,9,May 2018,23893.78,46328
Rust,9,April 2018,26047.04,51233
Rust,9,March 2018,29074.81,57873
Rust,9,February 2018,33507.28,68204
Rust,9,January 2018,34668.81,67410
Rust,9,December 2017,32974.00,60373
Rust,9,November 2017,28147.23,57223
Rust,9,October 2017,25760.50,49984
Rust,9,September 2017,21595.41,40577
Rust,9,August 2017,25558.02,43117
Rust,9,July 2017,29563.10,53425
Rust,9,June 2017,29285.43,48228
Rust,9,May 2017,25380.27,46948
Rust,9,April 2017,28588.81,53621
Rust,9,March 2017,32438.98,66194
Rust,9,February 2017,36403.55,68103
Rust,9,January 2017,33999.91,63843
Rust,9,December 2016,28974.92,49147
Rust,9,November 2016,22879.20,47571
Rust,9,October 2016,24406.17,48435
Rust,9,September 2016,26269.79,50680
Rust,9,August 2016,30432.53,50364
Rust,9,July 2016,30949.75,64555
Rust,9,June 2016,25360.97,45791
Rust,9,May 2016,25497.88,47100
Rust,9,April 2016,25605.94,49920
Rust,9,March 2016,27267.60,55147
Rust,9,February 2016,32394.57,61260
Rust,9,January 2016,27647.06,50628
Rust,9,December 2015,18474.06,38110
Rust,9,November 2015,13061.63,26697
Rust,9,October 2015,13106.11,24201
Rust,9,September 2015,12410.86,24075
Rust,9,August 2015,14870.06,25352
Rust,9,July 2015,13817.71,22622
Rust,9,June 2015,13735.65,27177
Rust,9,May 2015,13819.82,25625
Rust,9,April 2015,8136.74,16636
Rust,9,March 2015,8270.49,16341
Rust,9,February 2015,9372.69,20267
Rust,9,January 2015,10591.06,22303
Rust,9,December 2014,6151.40,11826
Rust,9,November 2014,5384.12,12062
Rust,9,October 2014,6372.55,12294
Rust,9,September 2014,6346.70,11040
Rust,9,August 2014,8740.55,12764
Rust,9,July 2014,10132.47,15027
Rust,9,June 2014,11938.23,18081
Rust,9,May 2014,13150.96,24306
Rust,9,April 2014,17658.98,31321
Rust,9,March 2014,24874.13,48870
Rust,9,February 2014,34753.45,58973
Rust,9,January 2014,24874.82,51872
Rust,9,December 2013,9205.77,22571
Fallout 4,10,Last 30 Days,64855.79,186746
Fallout 4,10,April 2024,59102.06,186746
Fallout 4,10,March 2024,14791.27,25580
Fallout 4,10,February 2024,14588.76,24354
Fallout 4,10,January 2024,15334.46,24668
Fallout 4,10,December 2023,14343.42,22408
Fallout 4,10,November 2023,13335.89,20753
Fallout 4,10,October 2023,11947.05,21318
Fallout 4,10,September 2023,13668.91,22953
Fallout 4,10,August 2023,17499.49,27730
Fallout 4,10,July 2023,17888.30,27022
Fallout 4,10,June 2023,15064.50,26021
Fallout 4,10,May 2023,13031.28,20281
Fallout 4,10,April 2023,14202.52,22530
Fallout 4,10,March 2023,14218.62,23467
Fallout 4,10,February 2023,15257.11,25698
Fallout 4,10,January 2023,17534.57,27076
Fallout 4,10,December 2022,15924.99,24301
Fallout 4,10,November 2022,17046.01,28190
Fallout 4,10,October 2022,18497.13,31142
Fallout 4,10,September 2022,14754.09,24300
Fallout 4,10,August 2022,16706.22,27516
Fallout 4,10,July 2022,16213.85,23753
Fallout 4,10,June 2022,13997.85,22069
Fallout 4,10,May 2022,13396.39,20626
Fallout 4,10,April 2022,13727.11,21733
Fallout 4,10,March 2022,13503.10,21708
Fallout 4,10,February 2022,15164.19,23963
Fallout 4,10,January 2022,16954.06,24939
Fallout 4,10,December 2021,15426.45,23085
Fallout 4,10,November 2021,17021.69,27235
Fallout 4,10,October 2021,17831.13,32662
Fallout 4,10,September 2021,16614.30,26916
Fallout 4,10,August 2021,19310.69,34180
Fallout 4,10,July 2021,14033.14,20199
Fallout 4,10,June 2021,12430.52,19487
Fallout 4,10,May 2021,13134.68,21237
Fallout 4,10,April 2021,12609.86,19732
Fallout 4,10,March 2021,12642.67,20908
Fallout 4,10,February 2021,13773.15,21274
Fallout 4,10,January 2021,15083.94,23877
Fallout 4,10,December 2020,14459.36,23305
Fallout 4,10,November 2020,16615.12,26621
Fallout 4,10,October 2020,15057.58,29702
Fallout 4,10,September 2020,12872.22,19804
Fallout 4,10,August 2020,15216.79,24206
Fallout 4,10,July 2020,15148.35,23204
Fallout 4,10,June 2020,12924.14,20948
Fallout 4,10,May 2020,15136.06,23912
Fallout 4,10,April 2020,15986.54,24455
Fallout 4,10,March 2020,14345.23,24354
Fallout 4,10,February 2020,13790.63,21988
Fallout 4,10,January 2020,14376.51,23023
Fallout 4,10,December 2019,13979.23,23706
Fallout 4,10,November 2019,13004.15,22661
Fallout 4,10,October 2019,12136.07,23275
Fallout 4,10,September 2019,11968.44,20097
Fallout 4,10,August 2019,14797.48,24918
Fallout 4,10,July 2019,14018.26,25568
Fallout 4,10,June 2019,12941.63,20831
Fallout 4,10,May 2019,11233.31,19712
Fallout 4,10,April 2019,10310.56,17822
Fallout 4,10,March 2019,11599.67,19879
Fallout 4,10,February 2019,12001.22,20610
Fallout 4,10,January 2019,14082.69,25206
Fallout 4,10,December 2018,16971.13,31485
Fallout 4,10,November 2018,18933.89,33389
Fallout 4,10,October 2018,18553.12,36389
Fallout 4,10,September 2018,16579.01,28436
Fallout 4,10,August 2018,18791.24,32239
Fallout 4,10,July 2018,23470.34,43476
Fallout 4,10,June 2018,25521.86,47573
Fallout 4,10,May 2018,15061.22,25653
Fallout 4,10,April 2018,14976.19,26203
Fallout 4,10,March 2018,17147.54,30503
Fallout 4,10,February 2018,21592.46,45111
Fallout 4,10,January 2018,20848.84,37190
Fallout 4,10,December 2017,20002.25,34512
Fallout 4,10,November 2017,18367.61,33736
Fallout 4,10,October 2017,18719.00,35886
Fallout 4,10,September 2017,18244.29,31836
Fallout 4,10,August 2017,18748.47,32696
Fallout 4,10,July 2017,21692.10,36800
Fallout 4,10,June 2017,21782.84,38111
Fallout 4,10,May 2017,18936.13,49675
Fallout 4,10,April 2017,16846.91,29010
Fallout 4,10,March 2017,16898.90,31843
Fallout 4,10,February 2017,19573.86,34587
Fallout 4,10,January 2017,22809.88,41471
Fallout 4,10,December 2016,21058.75,37794
Fallout 4,10,November 2016,19698.40,40096
Fallout 4,10,October 2016,20786.01,39948
Fallout 4,10,September 2016,24394.12,48954
Fallout 4,10,August 2016,23658.21,45998
Fallout 4,10,July 2016,24357.33,41541
Fallout 4,10,June 2016,25232.02,45855
Fallout 4,10,May 2016,29526.40,74283
Fallout 4,10,April 2016,26561.57,52480
Fallout 4,10,March 2016,28526.47,57102
Fallout 4,10,February 2016,32733.17,61739
Fallout 4,10,January 2016,54826.47,119272
Fallout 4,10,December 2015,94136.37,201635
Fallout 4,10,November 2015,226297.83,471955
Team Fortress 2,11,Last 30 Days,64850.47,83577
Team Fortress 2,11,April 2024,64920.85,83577
Team Fortress 2,11,March 2024,59993.08,77754
Team Fortress 2,11,February 2024,70143.03,98588
Team Fortress 2,11,January 2024,94137.40,179882
Team Fortress 2,11,December 2023,115016.03,215509
Team Fortress 2,11,November 2023,67802.73,98605
Team Fortress 2,11,October 2023,76833.24,180283
Team Fortress 2,11,September 2023,76408.31,110520
Team Fortress 2,11,August 2023,91712.70,113761
Team Fortress 2,11,July 2023,118906.77,253225
Team Fortress 2,11,June 2023,67200.20,120989
Team Fortress 2,11,May 2023,79956.29,100266
Team Fortress 2,11,April 2023,86829.23,106135
Team Fortress 2,11,March 2023,91692.98,116604
Team Fortress 2,11,February 2023,91717.08,119399
Team Fortress 2,11,January 2023,94161.21,135479
Team Fortress 2,11,December 2022,99266.25,147868
Team Fortress 2,11,November 2022,89344.18,116266
Team Fortress 2,11,October 2022,92058.63,127647
Team Fortress 2,11,September 2022,96008.54,133570
Team Fortress 2,11,August 2022,97974.33,120426
Team Fortress 2,11,July 2022,109642.12,139034
Team Fortress 2,11,June 2022,90117.39,138435
Team Fortress 2,11,May 2022,68496.28,91626
Team Fortress 2,11,April 2022,75412.37,94815
Team Fortress 2,11,March 2022,72810.79,92526
Team Fortress 2,11,February 2022,70352.92,93238
Team Fortress 2,11,January 2022,79748.16,129305
Team Fortress 2,11,December 2021,89325.46,129147
Team Fortress 2,11,November 2021,96993.06,121812
Team Fortress 2,11,October 2021,86103.07,107528
Team Fortress 2,11,September 2021,81854.01,100830
Team Fortress 2,11,August 2021,75015.97,92436
Team Fortress 2,11,July 2021,85157.49,134736
Team Fortress 2,11,June 2021,106222.95,150037
Team Fortress 2,11,May 2021,89532.22,123327
Team Fortress 2,11,April 2021,88187.00,118950
Team Fortress 2,11,March 2021,88703.56,113107
Team Fortress 2,11,February 2021,101230.91,133620
Team Fortress 2,11,January 2021,83148.17,111102
Team Fortress 2,11,December 2020,82423.51,146887
Team Fortress 2,11,November 2020,70304.79,101610
Team Fortress 2,11,October 2020,73594.08,130548
Team Fortress 2,11,September 2020,68866.24,86576
Team Fortress 2,11,August 2020,66943.58,96577
Team Fortress 2,11,July 2020,69301.89,89648
Team Fortress 2,11,June 2020,65169.91,79946
Team Fortress 2,11,May 2020,66393.80,85744
Team Fortress 2,11,April 2020,67187.12,88124
Team Fortress 2,11,March 2020,67978.93,85149
Team Fortress 2,11,February 2020,60109.05,78393
Team Fortress 2,11,January 2020,59597.88,76738
Team Fortress 2,11,December 2019,61695.90,103481
Team Fortress 2,11,November 2019,50315.89,69869
Team Fortress 2,11,October 2019,51993.93,73467
Team Fortress 2,11,September 2019,48332.88,64640
Team Fortress 2,11,August 2019,45544.88,64518
Team Fortress 2,11,July 2019,49538.99,93245
Team Fortress 2,11,June 2019,43002.54,57130
Team Fortress 2,11,May 2019,39076.92,54127
Team Fortress 2,11,April 2019,42505.05,60330
Team Fortress 2,11,March 2019,45940.01,63379
Team Fortress 2,11,February 2019,47707.59,65290
Team Fortress 2,11,January 2019,50511.29,66649
Team Fortress 2,11,December 2018,50592.40,116141
Team Fortress 2,11,November 2018,53084.17,93560
Team Fortress 2,11,October 2018,48766.22,97329
Team Fortress 2,11,September 2018,41002.12,58152
Team Fortress 2,11,August 2018,43632.35,57772
Team Fortress 2,11,July 2018,46149.36,59658
Team Fortress 2,11,June 2018,44207.43,57752
Team Fortress 2,11,May 2018,38847.02,56049
Team Fortress 2,11,April 2018,39180.46,58292
Team Fortress 2,11,March 2018,36781.88,57366
Team Fortress 2,11,February 2018,37715.11,69198
Team Fortress 2,11,January 2018,53432.10,72845
Team Fortress 2,11,December 2017,51816.11,71122
Team Fortress 2,11,November 2017,52270.09,84022
Team Fortress 2,11,October 2017,54963.29,97248
Team Fortress 2,11,September 2017,50985.18,73411
Team Fortress 2,11,August 2017,52992.48,69172
Team Fortress 2,11,July 2017,51861.41,66951
Team Fortress 2,11,June 2017,52408.06,69895
Team Fortress 2,11,May 2017,50126.01,73188
Team Fortress 2,11,April 2017,51733.52,72616
Team Fortress 2,11,March 2017,49483.19,74656
Team Fortress 2,11,February 2017,51787.36,77381
Team Fortress 2,11,January 2017,52436.19,77405
Team Fortress 2,11,December 2016,50140.76,71438
Team Fortress 2,11,November 2016,46904.24,77056
Team Fortress 2,11,October 2016,45910.06,81153
Team Fortress 2,11,September 2016,48541.21,74797
Team Fortress 2,11,August 2016,53742.49,72111
Team Fortress 2,11,July 2016,54459.35,72643
Team Fortress 2,11,June 2016,51362.73,72453
Team Fortress 2,11,May 2016,49804.41,77972
Team Fortress 2,11,April 2016,51434.75,81206
Team Fortress 2,11,March 2016,52754.37,83425
Team Fortress 2,11,February 2016,52864.72,83544
Team Fortress 2,11,January 2016,52763.52,80583
Team Fortress 2,11,December 2015,52972.94,82824
Team Fortress 2,11,November 2015,52145.23,91588
Team Fortress 2,11,October 2015,55256.59,91684
Team Fortress 2,11,September 2015,55776.77,90718
Team Fortress 2,11,August 2015,60484.79,85201
Team Fortress 2,11,July 2015,60778.74,83241
Team Fortress 2,11,June 2015,56344.56,78971
Team Fortress 2,11,May 2015,55586.91,84603
Team Fortress 2,11,April 2015,54533.01,84438
Team Fortress 2,11,March 2015,54117.72,89571
Team Fortress 2,11,February 2015,56469.57,90599
Team Fortress 2,11,January 2015,58550.38,94272
Team Fortress 2,11,December 2014,58391.58,97449
Team Fortress 2,11,November 2014,56732.74,104323
Team Fortress 2,11,October 2014,57976.98,101741
Team Fortress 2,11,September 2014,55091.58,93749
Team Fortress 2,11,August 2014,59228.78,83414
Team Fortress 2,11,July 2014,56704.31,76060
Team Fortress 2,11,June 2014,53342.72,90242
Team Fortress 2,11,May 2014,47900.26,80053
Team Fortress 2,11,April 2014,49671.20,80730
Team Fortress 2,11,March 2014,49145.60,82998
Team Fortress 2,11,February 2014,49817.43,83502
Team Fortress 2,11,January 2014,50662.31,83323
Team Fortress 2,11,December 2013,47901.53,86393
Team Fortress 2,11,November 2013,44536.35,79961
Team Fortress 2,11,October 2013,42808.16,74370
Team Fortress 2,11,September 2013,43714.36,77493
Team Fortress 2,11,August 2013,50324.72,74504
Team Fortress 2,11,July 2013,48700.77,72803
Team Fortress 2,11,June 2013,50739.88,77349
Team Fortress 2,11,May 2013,44632.91,75126
Team Fortress 2,11,April 2013,41942.51,71706
Team Fortress 2,11,March 2013,43336.20,72799
Team Fortress 2,11,February 2013,43210.75,72893
Team Fortress 2,11,January 2013,44255.06,74300
Team Fortress 2,11,December 2012,43623.98,73695
